SkuID,Zone,Aisle,Bay,Level,Position
KMW57503,A,118,G,5,A
WLJ79921,A,118,G,5,C
SWI37854,A,118,H,1,A
KMW34702,A,118,H,1,B
SWI29950,A,118,H,1,C
SWI74450,A,118,H,2,B
SWI74440,A,118,H,3,B
SWI74532,A,118,H,4,B
WLJ41940,A,118,I,1,A
KMW57501,A,118,I,1,C
KMW36822,A,118,I,2,A
KTKMS280,A,118,I,2,C
WLJ700-04,A,118,I,3,A
KMW55397,A,118,I,3,C
SWI74535,A,118,I,4,A
KMW72116,A,118,I,4,C
KMW64327,A,118,J,1,A
KMW55676,A,118,J,1,C
KMW60068,A,118,J,2,A
KMW33059,A,118,J,2,C
KMW33007,A,118,J,3,A
KMW62696,A,118,J,3,B
KMW12165,A,118,J,3,C
WLJ390-14B,A,118,J,4,A
SWI74525,A,118,J,4,B
SWI74060,A,118,J,5,A
KMW55651,A,118,J,5,C
SWI90002,A,118,L,1,A
WLJ79922,A,118,L,1,C
KMW55650,A,118,L,2,A
WLJ54311,A,118,L,2,C
SMD19982,A,118,L,3,A
WLJ38172,A,118,L,3,C
WLJ79931,A,118,L,4,B
KMW98004,A,118,L,5,A
WLJ365-44BL,A,118,L,5,C
SAM16467,A,118,M,1,A
KMW55484,A,118,M,1,C
ACC21146,A,118,M,2,A
WLJ80271,A,118,M,2,B
KMW55664,A,118,M,2,C
WLJ79912,A,118,M,3,A
WLJ368-13NC,A,118,M,3,B
KMW72114,A,118,M,3,C
KMW56148,A,118,M,4,A
KMW62197,A,118,M,4,C
WLJ80280,A,118,N,1,A
WLJ38160,A,118,N,1,B
WLJ55517,A,118,N,1,C
KMW62348,A,118,N,2,A
KMW50545,A,118,N,2,C
ESS13125,A,118,N,3,A
WLJ80290,A,118,N,3,C
KMW82025,A,119,A,1,A
ACC54124,A,119,A,1,C
ACC54074,A,119,A,2,B
BLDEC475,A,119,A,3,A
KMW62144,A,119,A,3,C
ACC54072,A,119,A,4,B
ACC53073,A,119,A,5,B
ACC54113,A,119,B,1,B
ACC54073,A,119,B,2,B
ACC54076,A,119,B,3,B
WLJ64G,A,119,B,4,B
ACC15026,A,119,B,5,A
WLJ386-50W,A,119,B,5,C
KMW50189,A,119,C,2,A
ACC53075,A,119,C,2,C
KMW34803,A,119,C,3,A
KMW64162,A,119,C,3,C
ACC54078,A,119,C,4,B
ACC53072,A,119,C,5,A
ACC54079,A,119,C,5,C
WLJ38180,A,119,D,1,A
SWI50201,A,119,D,1,C
ACC25071,A,119,D,2,B
BSP36634,A,119,D,3,A
WLJL822-4,A,119,D,3,C
ACC53074,A,119,D,4,A
ACC19021,A,119,D,4,C
ACC25978,A,119,D,5,B
KMW64350,A,119,E,1,A
KMW55643,A,119,E,1,C
WLJ722-4R,A,119,E,2,B
KMW34801,A,119,E,3,A
ACC15014,A,119,E,3,C
WLJ363-49BL,A,119,E,5,A
SWI69001,A,119,F,1,A
KMW64217,A,119,F,1,B
SWI69008,A,119,F,1,C
KMW60036,A,119,F,2,B
WLJ43475,A,119,F,3,A
APOPP200C,A,119,F,3,C
WLJ38161,A,119,F,4,A
ACC19022,A,119,F,4,C
ACC19028,A,119,F,5,B
WLJ55095,A,119,G,1,A
KMW55295,A,119,G,1,C
KMW55636,A,119,G,2,A
WLJ363-44BL,A,119,G,2,C
WLJ38195,A,119,G,3,A
BSP36632,A,119,G,3,C
WLJ38192,A,119,G,4,A
WLJ38162,A,119,G,4,C
WLJ383-49NHB,A,119,G,5,A
WLJ363-34BL,A,119,G,5,C
WLJ43474,A,119,H,2,A
KMW62233,A,119,H,2,C
WLJ719-4G,A,119,H,3,A
ACC25070,A,119,H,3,C
ACC25074,A,119,H,5,A
WLJ38170,A,119,H,5,C
WLJ55565,A,119,I,1,B
KMW64068,A,119,I,1,C
SWI06701,A,119,I,2,A
SWI06702,A,119,I,2,B
WLJCR6-15,A,119,I,2,C
BLDCHV9600,A,119,I,4,A
KMW62196,A,119,I,4,C
ACC40766,A,119,I,5,A
BSP36812,A,119,I,5,C
KMW55292,A,119,J,1,A
APOUF1000,A,119,J,1,C
KMW56149,A,119,J,2,A
KMW62086A,A,119,J,2,C
WLJ38181,A,119,J,4,A
KMW55298,A,119,J,4,C
WLJ40046,A,119,J,5,A
BSP36962,A,119,J,5,C
KMW55310,A,119,K,1,A
KMW60056,A,119,K,1,C
BLD3350D,A,119,K,2,A
KMW64072,A,119,K,2,C
KMW33006,A,119,K,3,A
ACC40586,A,119,K,3,B
ACC40510,A,119,K,3,C
ACC40025,A,119,K,4,A
WLJ55763,A,119,K,4,C
KMW55297,A,119,K,5,A
KMW62220,A,119,L,2,A
KMW62148,A,119,L,2,C
BSP36965,A,119,L,3,A
KMW62085A,A,119,L,3,C
ACC40501,A,119,L,4,A
APOCG7071,A,119,L,4,B
WLJ368-13NM,A,119,L,4,C
ACC40716,A,119,L,5,A
KMW60058,A,119,L,5,C
WLJ55520,A,119,M,1,A
WLJ38194,A,119,M,1,B
WLJ26150,A,119,M,1,C
WLJ43903,A,119,M,2,A
KMW55663,A,119,M,2,B
KMW64245,A,119,M,2,C
KMW64025,A,119,M,3,A
ACC42524,A,119,M,3,C
KMW62194,A,119,M,4,A
WLJ363-14BL,A,119,M,4,B
WLJ25114,A,119,M,4,C
WLJ38182,A,119,M,5,A
WLJ38196,A,119,M,5,C
OKI41962804,A,119,N,1,A
WLJ55062,A,119,N,1,B
ESS41742,A,119,N,3,A
KMW55247,A,119,N,3,C
WLJ41931,A,119,N,5,A
ACC16046,A,119,N,5,C
CCS55401,A,120,A,5,B
ACC25972,A,120,B,1,B
BSP34964,A,120,B,2,B
BSP34965,A,120,B,2,C
"16,701RUB",A,120,B,4,C
ACC25973,A,120,B,5,A
WLJ383-44BL,A,120,C,1,B
WLJLV19A,A,120,C,2,A
BSP32920,A,120,C,2,C
ESS1534G-OX,A,120,C,5,B
SPRSP2-4950,A,120,D,1,B
WLJ43333,A,120,D,3,B
WLJC7117M-BL,A,120,D,5,A
ACC25976,A,120,D,5,B
WLJ368-49NHBL,A,120,D,5,C
BSP44100,A,120,E,1,A
BSP34134,A,120,E,1,C
WLJ43573,A,120,E,4,A
WLJLV17D,A,120,E,4,C
KTKMV14/17,A,120,E,5,A
NAT22305,A,120,E,5,C
WLJ74,A,120,F,1,B
SWI39005,A,120,F,3,A
WLJ719-4R,A,120,F,3,B
BSP32922,A,120,F,3,C
WLJ722-4Y,A,120,F,5,A
SAM18635,A,120,F,5,C
SMD73225,A,120,G,2,A
WLJ43574,A,120,G,2,C
WLJ66BL,A,120,G,5,A
WLJLV19D,A,120,G,5,C
SAM18637,A,120,H,1,B
WLJ74BL,A,120,H,3,B
WLJ41930,A,120,H,5,A
